Date,Anderson,Bedford,Benton,Bledsoe,Blount,Bradley,Campbell,Cannon,Carroll,Carter,Cheatham,Chester,Claiborne,Clay,Cocke,Coffee,Crockett,Cumberland,Davidson,DeKalb,Decatur,Dickson,Dyer,Fayette,Fentress,Franklin,Gibson,Giles,Grainger,Greene,Grundy,Hamblen,Hamilton,Hancock,Hardeman,Hardin,Hawkins,Haywood,Henderson,Henry,Hickman,Houston,Humphreys,Jackson,Jefferson,Johnson,Knox,Lake,Lauderdale,Lawrence,Lewis,Lincoln,Loudon,Macon,Madison,Marion,Marshall,Maury,McMinn,McNairy,Meigs,Monroe,Montgomery,Moore,Morgan,Obion,Overton,Perry,Pickett,Polk,Putnam,Rhea,Roane,Robertson,Rutherford,Scott,Sequatchie,Sevier,Shelby,Smith,Stewart,Sullivan,Sumner,Tipton,Trousdale,Unicoi,Union,Van Buren,Warren,Washington,Wayne,Weakley,White,Williamson,Wilson,Total
6/3/20,41,295,7,610,93,161,18,32,28,19,135,12,12,8,21,74,16,119,5429,38,5,118,57,125,12,54,63,12,11,52,31,43,935,1,201,22,34,33,15,31,58,8,15,19,28,19,436,835,59,33,3,29,157,158,173,42,33,105,144,15,27,69,283,5,17,43,32,24,3,18,519,214,16,516,1321,12,19,94,5428,37,13,60,931,459,1394,48,4,4,26,75,64,26,34,577,442,24246.0
6/4/20,42,297,7,610,93,166,18,32,28,19,135,12,12,8,21,78,16,120,5516,38,5,120,57,136,12,54,63,13,13,52,31,42,964,1,202,22,34,33,15,32,58,8,15,19,29,19,435,835,59,33,3,29,161,166,173,44,33,107,146,15,27,71,286,5,17,45,32,24,3,19,524,217,16,523,1343,12,20,97,5546,36,13,60,938,461,1394,48,4,4,26,75,64,26,33,589,449,24603.0
6/5/20,42,302,7,613,93,174,18,32,28,19,140,12,12,8,21,81,16,120,5638,39,5,121,59,144,12,54,63,14,15,52,32,44,992,1,204,22,34,34,15,32,59,8,16,19,29,19,445,835,60,35,3,30,165,171,173,44,34,108,146,15,27,74,287,5,18,48,33,24,3,19,525,217,17,542,1398,13,20,100,5669,36,14,60,951,467,1394,49,4,4,27,76,64,26,34,595,459,25077.0
6/6/20,45,314,8,614,93,184,18,32,28,19,141,12,12,8,21,81,16,124,5742,39,6,124,60,152,12,54,63,17,16,52,32,45,1013,1,208,23,34,34,15,32,62,8,16,19,29,20,461,835,60,36,3,32,168,177,174,45,36,115,150,19,27,75,287,5,18,52,34,24,4,21,529,218,19,545,1443,13,20,109,5812,36,15,62,967,475,1394,52,4,4,28,86,64,26,38,606,469,25590.0
6/7/20,47,325,8,614,94,199,18,32,28,19,143,12,14,8,21,81,16,125,5801,39,8,125,61,152,12,54,63,18,16,52,32,45,1028,2,211,31,34,36,15,32,62,8,16,19,29,21,469,835,60,38,4,32,168,178,178,45,36,115,150,23,27,75,294,5,19,56,35,24,4,21,552,218,21,553,1479,14,20,110,5860,36,15,62,975,479,1394,52,4,4,28,86,64,26,41,621,475,25906.0
6/8/20,48,332,8,614,94,219,18,34,28,19,144,12,14,9,21,82,16,125,5947,40,8,125,67,155,12,54,64,18,16,52,32,58,1042,2,211,31,34,36,15,32,62,8,17,19,29,22,481,835,60,40,4,32,170,181,179,45,36,116,153,24,27,76,301,5,19,56,35,24,4,23,552,221,21,567,1522,14,21,129,6005,37,15,62,987,480,1397,52,4,4,31,86,64,26,43,630,477,26418.0
6/9/20,50,341,8,611,96,233,18,34,28,19,146,12,14,9,22,84,16,126,6125,41,6,127,70,159,13,55,64,19,16,52,32,62,1122,1,212,30,34,35,16,33,60,9,18,19,31,22,491,730,60,41,4,33,171,185,181,45,37,124,159,23,27,75,310,5,19,53,35,24,4,24,569,219,23,580,1568,13,21,158,6125,37,14,66,1011,487,1397,52,5,4,32,86,64,26,45,648,488,26948.0
6/10/20,54,346,8,613,96,238,18,34,29,19,149,12,15,9,22,87,16,127,6190,41,14,128,71,162,13,55,64,19,16,52,32,63,1156,1,213,31,34,35,16,33,60,9,18,19,31,23,500,730,60,48,4,34,174,186,183,46,40,128,159,24,27,75,310,5,19,53,36,24,4,24,571,220,23,584,1600,14,21,178,6204,37,14,67,1033,488,1397,52,5,4,32,87,64,26,45,654,499,27303.0
6/11/20,55,372,8,614,97,241,18,34,29,19,151,12,15,9,23,88,16,129,6290,41,14,129,73,163,13,55,64,19,16,52,32,65,1210,1,214,30,34,35,17,34,60,9,17,19,36,24,511,688,60,52,5,36,174,191,182,47,39,139,161,25,28,75,312,5,18,53,36,24,4,24,572,220,23,594,1620,14,21,184,6365,37,14,67,1049,491,1399,52,6,4,32,88,64,27,44,662,501,27735.0
6/12/20,59,376,8,614,104,266,22,34,34,20,152,12,15,9,26,92,18,130,6379,41,14,131,82,167,14,59,68,21,18,53,32,75,1433,1,215,30,34,36,17,34,61,9,18,19,42,24,525,691,61,57,5,42,188,191,182,48,40,147,162,26,29,85,319,5,18,56,37,25,4,28,588,222,33,597,1653,14,21,206,6451,39,14,70,1059,497,1458,52,7,4,32,88,64,28,46,670,511,28513.0
6/13/20,60,379,8,614,104,272,24,34,35,20,153,12,15,10,26,94,18,131,6435,41,14,133,86,169,14,62,68,22,19,53,32,75,1536,1,215,31,34,36,18,34,61,10,18,20,43,24,539,691,61,60,5,44,196,190,182,49,40,149,165,27,29,86,324,5,19,56,37,27,4,29,588,228,33,609,1675,14,22,229,6537,40,14,70,1075,501,1458,53,8,4,32,90,64,30,46,675,512,28934.0
6/14/20,60,379,8,614,104,281,24,34,36,20,153,12,15,11,26,94,18,131,6682,41,14,135,91,172,14,62,68,22,19,53,33,75,1628,1,217,33,34,37,18,35,61,10,18,20,45,24,553,691,63,64,6,47,198,204,184,49,41,152,165,27,29,86,332,5,19,61,37,27,4,29,601,232,33,633,1719,14,22,233,6773,40,16,70,1088,510,1458,53,8,4,33,90,64,30,48,686,515,29728.0
6/15/20,60,379,8,614,106,288,24,34,36,20,155,12,15,11,26,94,18,133,6818,41,14,138,99,177,14,63,69,23,20,53,36,75,1731,1,220,37,34,37,19,35,62,10,18,20,45,25,560,691,65,65,6,47,199,207,184,49,41,163,168,31,29,86,339,5,20,63,38,27,4,29,610,239,33,649,1775,14,22,248,6954,41,16,70,1105,520,1458,53,8,5,33,90,64,30,48,703,518,30389.0
6/16/20,65,392,8,614,110,302,25,34,36,22,158,12,15,11,27,96,19,137,7016,41,14,138,106,183,15,63,69,22,22,55,36,88,1836,1,225,40,35,37,19,35,62,10,18,20,46,25,569,689,68,70,5,47,210,209,183,49,43,171,169,31,30,91,341,5,21,67,38,28,4,29,613,239,32,657,1820,14,22,285,7104,43,16,70,1112,525,1460,52,9,5,35,91,64,32,49,723,537,31136.0
6/17/20,66,403,8,614,115,303,25,34,36,22,159,14,15,11,27,97,19,137,7082,41,14,140,116,186,15,64,69,23,22,55,37,92,1881,1,226,44,37,39,19,35,62,10,18,20,48,25,573,689,71,72,5,48,214,209,188,49,44,177,170,33,29,93,341,5,21,67,38,28,4,32,612,243,32,658,1851,14,23,297,7183,43,16,71,1119,534,1460,52,9,5,35,93,64,35,50,730,544,31499.0
6/18/20,69,404,8,614,118,305,26,34,36,23,161,14,16,11,27,97,21,138,7253,41,15,140,122,189,15,64,70,24,22,56,37,91,1956,1,226,46,37,39,19,35,62,10,18,21,51,26,594,689,71,76,5,48,221,216,188,49,45,198,171,35,30,97,356,5,22,68,38,28,4,32,630,243,32,670,1888,15,23,342,7290,46,17,71,1130,541,1464,52,9,5,36,99,64,36,51,742,565,32155.0
