Date,Alameda,Alpine,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Modoc,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Sierra,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba,Total
5/7/20,1917,2,8,18,13,3,999,3,54,777,5,55,455,19,1133,233,8,0,29511,55,247,15,12,155,0,28,247,78,41,3092,165,4,4756,1153,53,2562,4319,1806,581,211,1377,613,2281,139,31,0,5,337,286,461,31,1,0,969,2,631,172,19,62148.0
5/8/20,1961,2,8,18,13,3,1014,3,54,813,6,55,512,19,1166,244,8,0,30319,62,255,15,12,157,0,28,250,78,41,3240,165,4,4756,1160,54,2629,4429,1853,597,211,1397,722,2290,140,31,0,5,342,292,476,31,1,0,1013,2,652,172,20,63800.0
5/9/20,2023,2,8,18,13,3,1036,3,54,841,6,55,512,19,1228,265,8,0,31241,66,257,15,12,163,0,29,267,78,41,3380,168,4,4992,1165,55,2902,4662,1891,605,214,1425,1250,2307,141,31,0,5,351,300,488,32,1,1,1079,2,666,172,20,66572.0
5/10/20,2064,2,8,18,13,3,1048,3,54,885,6,57,512,19,1254,275,8,0,31703,67,259,15,12,163,0,29,279,79,41,3502,169,4,4992,1167,55,2902,4776,1943,612,220,1425,1250,2339,141,31,0,5,351,309,496,33,1,1,1140,2,666,172,20,67600.0
5/11/20,2101,2,8,20,13,3,1048,3,56,945,6,61,564,19,1286,319,8,0,32263,67,265,15,12,173,0,32,279,79,41,3557,170,4,5189,1173,56,3015,5065,1954,621,226,1464,1362,2341,141,32,0,5,379,309,508,34,1,1,1159,2,678,174,21,69329.0
5/12/20,2133,2,8,20,13,3,1066,3,60,984,6,64,603,19,1316,319,8,0,33211,69,271,15,12,177,0,32,299,81,41,3602,170,4,5248,1181,58,3078,5161,1977,629,227,1497,1371,2362,146,32,0,5,388,312,517,34,1,2,1241,2,700,177,23,70980.0
5/13/20,2178,2,9,20,13,3,1080,4,60,984,6,64,647,19,1343,325,8,0,34538,69,271,15,12,180,0,33,299,81,41,3749,170,4,5248,1183,58,3153,5161,1994,638,232,1515,1371,2364,146,32,0,5,388,333,517,35,1,2,1268,2,725,177,23,72798.0
5/14/20,2234,2,9,22,13,3,1089,4,62,1074,9,68,712,19,1393,348,8,0,35392,69,279,15,13,189,0,33,308,83,41,3968,172,4,5440,1194,59,3198,5391,1999,644,237,1536,1387,2391,149,33,0,5,408,337,537,37,1,1,1295,2,748,182,25,74871.0
5/15/20,2367,2,9,22,13,3,1100,4,64,1074,9,68,786,19,1428,358,8,0,36316,69,279,15,13,189,0,33,317,83,41,4125,174,4,5618,1211,59,3311,5391,2026,659,240,1575,1387,2391,149,33,0,5,408,351,537,37,1,1,1338,2,764,182,25,76693.0
5/16/20,2351,2,9,22,13,3,1121,4,64,1156,9,72,786,19,1473,372,8,0,37360,70,299,15,13,200,0,33,322,90,41,4222,174,4,5618,1222,60,3463,5662,2054,670,243,1602,1418,2418,157,33,0,5,410,364,559,37,2,1,1426,2,764,183,25,78725.0
5/17/20,2392,2,9,22,13,3,1146,8,64,1192,9,77,786,19,1515,399,8,0,38011,71,317,15,14,200,0,34,341,90,41,4376,175,4,5618,1237,61,3511,5836,2091,689,243,1602,1474,2453,159,34,0,5,410,373,571,38,2,1,1430,2,764,184,25,80166.0
5/18/20,2457,2,10,24,13,3,1155,8,67,1192,9,77,876,19,1537,399,10,0,38458,71,317,15,14,216,0,34,341,92,41,4434,175,4,5952,1245,61,3593,5836,2131,699,246,1671,1474,2453,163,34,0,6,410,387,571,40,2,1,1436,2,825,184,26,81518.0
5/19/20,2522,2,10,26,13,3,1192,13,67,1287,12,86,902,19,1571,416,11,0,39573,81,336,15,14,222,0,34,349,92,41,4500,177,4,6053,1250,63,3707,6026,2179,709,247,1687,1517,2483,165,34,0,6,430,391,593,40,2,1,1539,2,837,185,28,83764.0
5/20/20,2560,2,10,30,13,4,1209,15,67,1338,12,88,985,19,1605,416,12,0,40895,82,343,15,15,226,0,34,349,94,41,4742,176,4,6184,1255,64,3795,6140,2185,716,249,1697,1520,2492,168,34,0,6,435,411,598,40,2,1,1552,2,858,185,28,86018.0
5/21/20,2609,2,10,31,13,4,1234,15,67,1338,12,88,1076,19,1644,457,12,0,42037,82,343,15,15,234,0,34,355,95,41,4841,176,4,6343,1266,64,3984,6140,2198,733,251,1738,1520,2492,174,34,0,6,435,433,598,40,2,1,1603,2,883,185,28,88056.0
5/22/20,2708,2,10,34,13,5,1259,20,67,1372,12,88,1076,19,1695,488,12,0,43070,83,352,15,21,251,0,34,362,96,41,4941,184,4,6464,1272,66,4146,6315,2320,752,253,1783,1540,2492,186,34,1,6,449,444,611,40,3,1,1641,2,912,186,28,90281.0
5/23/20,2760,2,10,34,13,5,1296,23,74,1417,12,93,1145,19,1757,506,12,2,44121,82,369,15,21,251,0,34,371,101,41,5157,185,4,6464,1289,69,4315,6559,2350,752,259,1833,1551,2571,192,36,1,6,455,467,621,40,3,1,1641,2,937,190,28,92564.0
5/24/20,2847,2,10,34,13,5,1321,23,74,1448,12,93,1145,19,1824,517,12,2,45017,84,388,15,21,251,0,34,395,101,41,5336,184,4,6464,1293,70,4365,6559,2367,752,258,1833,1551,2617,192,36,1,6,455,482,629,40,3,1,1641,3,961,190,28,94069.0
5/25/20,2874,2,10,34,13,5,1336,37,78,1482,12,93,1274,19,1871,647,12,4,46023,84,403,15,21,261,0,34,413,101,41,5469,185,4,7004,1302,72,4365,6701,2386,752,259,1833,1551,2652,200,36,1,6,455,500,646,40,3,1,1641,3,982,194,28,96470.0
5/26/20,2986,2,10,40,14,5,1353,40,78,1482,12,94,1352,19,1876,688,14,4,47845,85,417,16,22,268,0,34,429,109,41,5578,188,4,7139,1310,76,4567,6797,2399,771,263,1904,1551,2675,200,36,1,6,455,515,659,42,3,1,1771,3,1017,198,28,99492.0
5/27/20,3049,2,10,40,15,5,1375,40,80,1535,13,98,1352,19,1941,698,19,4,48761,90,420,16,23,273,0,35,429,109,41,5646,194,4,7139,1319,76,4567,6882,2408,771,263,1963,1604,2688,205,37,1,6,499,524,670,42,4,1,1796,4,1038,200,28,101071.0
5/28/20,3097,2,10,40,15,5,1384,44,84,1658,14,98,1443,19,2007,704,23,5,49860,94,436,16,25,280,0,35,469,111,41,5744,196,4,7341,1349,85,4914,7100,2437,842,268,2022,1636,2701,206,37,1,6,509,530,683,42,4,1,1835,4,1062,207,28,103813.0
5/29/20,3195,2,10,44,15,5,1404,44,84,1658,14,98,1634,20,2076,714,23,5,51678,98,436,16,30,280,0,35,477,111,41,5923,199,4,7486,1373,85,5034,7100,2473,858,269,2061,1636,2707,206,37,1,7,509,531,683,42,4,1,1844,4,1078,207,29,106638.0
5/30/20,3289,2,10,44,15,5,1426,45,90,1714,16,99,1634,20,2145,735,21,5,53746,104,450,16,30,283,0,35,509,112,41,6100,214,4,7486,1400,87,5200,7385,2532,858,269,2104,1649,2731,212,37,1,7,517,548,699,43,4,1,1844,4,1078,210,30,109895.0
5/31/20,3390,2,19,44,15,5,1450,45,90,1743,16,101,1634,20,2250,746,21,5,55001,106,483,16,30,283,0,37,530,112,41,6261,215,4,7486,1400,87,5246,7481,2588,858,269,2104,1649,2776,213,39,1,7,517,553,744,46,4,1,1844,4,1078,211,30,111951.0
6/1/20,3470,2,10,51,15,7,1468,46,96,1743,16,101,1751,20,2322,1122,21,5,56011,106,483,16,30,283,0,37,545,113,41,6474,217,4,7982,1429,87,5355,7481,2570,908,271,2165,1649,2776,217,39,1,7,517,564,744,46,4,1,1897,4,1152,211,30,114733.0
6/2/20,3515,2,10,51,15,7,1506,46,96,1882,17,102,1798,20,2376,1137,26,5,57219,114,501,16,30,301,0,37,571,113,42,6574,228,4,8155,1439,88,5501,7554,2587,982,278,2188,1669,2819,217,39,1,8,546,566,750,46,5,1,2004,4,1164,213,30,117215.0
6/3/20,3548,2,10,55,15,7,1513,47,96,1914,17,103,2025,20,2418,1168,30,5,58261,117,506,16,30,310,0,37,586,124,48,6678,240,4,8155,1463,90,5650,7674,2613,1080,279,2212,1697,2832,219,40,1,9,547,579,767,46,6,1,2026,4,1190,213,31,119374.0
6/4/20,3641,2,10,60,16,7,1547,47,98,1944,17,104,2493,20,2462,1187,30,5,59692,129,525,16,33,310,0,37,621,126,49,6783,259,4,8303,1490,96,5650,7798,2644,1024,288,2244,1714,2850,219,40,1,9,559,593,792,48,6,1,2083,5,1216,216,31,122194.0
